Time diff;Memory (KB);Thread id
74205879;5892;140288791480128
75045087;5892;140288791480128
74055167;5892;140288791480128
73366311;5892;140288791480128
74788727;5892;140288791480128
73865173;5892;140288791480128
73334527;5892;140288791480128
74023252;5892;140288791480128
79005364;5892;140288791480128
74300417;5892;140288791480128
74519177;5892;140288791480128
75361464;5892;140288791480128
74373946;5892;140288791480128
73684376;5892;140288791480128
75106417;5892;140288791480128
74184245;5892;140288791480128
73650762;5892;140288791480128
74340197;5892;140288791480128
79322837;5892;140288791480128
76084559;5892;140288791480128
76276458;5892;140288791480128
77109471;5892;140288791480128
76160103;5892;140288791480128
75446106;5892;140288791480128
76862201;5892;140288791480128
75946783;5892;140288791480128
75406078;5892;140288791480128
76109698;5892;140288791480128
81162343;5892;140288791480128
79495404;5892;140288791480128
79733559;5892;140288791480128
80732655;5892;140288791480128
79654159;5892;140288791480128
78973599;5892;140288791480128
80351593;5892;140288791480128
79511253;5892;140288791480128
78863371;5892;140288791480128
79666698;5892;140288791480128
84709897;5892;140288791480128
79966387;5892;140288791480128
80202516;5892;140288791480128
81203801;5892;140288791480128
80124695;5892;140288791480128
79449652;5892;140288791480128
80833939;5892;140288791480128
79986124;5892;140288791480128
79335136;5892;140288791480128
80205171;5892;140288791480128
85199189;5892;140288791480128
80413412;5892;140288791480128
80632684;5892;140288791480128
81654311;5892;140288791480128
80554266;5892;140288791480128
79879034;5892;140288791480128
81276469;5892;140288791480128
80416591;5892;140288791480128
79764945;5892;140288791480128
80644596;5892;140288791480128
85775981;5892;140288791480128
82618250;5892;140288791480128
82838217;5892;140288791480128
83863458;5892;140288791480128
82743848;5892;140288791480128
82076138;5892;140288791480128
83474270;5892;140288791480128
82667760;5892;140288791480128
81944658;5892;140288791480128
82833469;5892;140288791480128
88339092;5892;140288791480128
84918208;5892;140288791480128
85126276;5892;140288791480128
86246671;5892;140288791480128
85027813;5892;140288791480128
84343459;5892;140288791480128
85725370;5892;140288791480128
84957471;5892;140288791480128
84203709;5892;140288791480128
85153166;5892;140288791480128
91029886;5892;140288791480128
85354581;5892;140288791480128
85553706;5892;140288791480128
86674894;5892;140288791480128
85455780;5892;140288791480128
84772147;5892;140288791480128
86151998;5892;140288791480128
85385832;5892;140288791480128
84637849;5892;140288791480128
85583110;5892;140288791480128
91493763;5892;140288791480128
87593718;5892;140288791480128
87796060;5892;140288791480128
88925083;5892;140288791480128
87782918;5892;140288791480128
86997937;5892;140288791480128
88360110;5892;140288791480128
87605974;5892;140288791480128
86872163;5892;140288791480128
87799285;5892;140288791480128
93810149;5892;140288791480128
90567867;5892;140288791480128
90811497;5892;140288791480128
92087356;5892;140288791480128
90782836;5892;140288791480128
90048210;5892;140288791480128
91385034;5892;140288791480128
90608126;5892;140288791480128
89874345;5892;140288791480128
90849391;5892;140288791480128
96912662;5892;140288791480128
93596138;5892;140288791480128
93875063;5892;140288791480128
95413100;5892;140288791480128
93826355;5892;140288791480128
93080702;5892;140288791480128
94408553;5892;140288791480128
93641071;5892;140288791480128
92956577;5892;140288791480128
93923544;5892;140288791480128
100412451;5892;140288791480128
94008413;5892;140288791480128
94267686;5892;140288791480128
95805205;5892;140288791480128
94215788;5892;140288791480128
93476029;5892;140288791480128
94844890;5892;140288791480128
94058756;5892;140288791480128
93371363;5892;140288791480128
94339586;5892;140288791480128
100811772;5892;140288791480128
94400130;5892;140288791480128
94639384;5892;140288791480128
96175597;5892;140288791480128
94588331;5892;140288791480128
93848415;5892;140288791480128
95240815;5892;140288791480128
94454994;5892;140288791480128
93766289;5892;140288791480128
94736843;5892;140288791480128
101194291;5892;140288791480128
96165461;5892;140288791480128
96382111;5892;140288791480128
97934852;5892;140288791480128
96342701;5892;140288791480128
95590470;5892;140288791480128
97004704;5892;140288791480128
96208393;5892;140288791480128
95510476;5892;140288791480128
96547909;5892;140288791480128
103014580;5892;140288791480128
97960365;5892;140288791480128
98183035;5892;140288791480128
99773674;5892;140288791480128
98148762;5892;140288791480128
97396506;5892;140288791480128
98796632;5892;140288791480128
98032580;5892;140288791480128
97300679;5892;140288791480128
98385344;5892;140288791480128
104808615;5892;140288791480128
98345752;5892;140288791480128
98554792;5892;140288791480128
100144408;5892;140288791480128
98521563;5892;140288791480128
97768790;5892;140288791480128
99168139;5892;140288791480128
98421424;5892;140288791480128
97673581;5892;140288791480128
98746600;5892;140288791480128
105178590;5892;140288791480128
100162067;5892;140288791480128
100335619;5892;140288791480128
102326794;5892;140288791480128
100295125;5892;140288791480128
99531751;5892;140288791480128
100933430;5892;140288791480128
100171143;5892;140288791480128
99457497;5892;140288791480128
100550470;5892;140288791480128
106958410;5892;140288791480128
103438949;5892;140288791480128
103535985;5892;140288791480128
105996128;5892;140288791480128
103484332;5892;140288791480128
102748620;5892;140288791480128
104088785;5892;140288791480128
103329368;5892;140288791480128
102686822;5892;140288791480128
103721492;5892;140288791480128
110116477;5892;140288791480128
104813860;5892;140288791480128
104923453;5892;140288791480128
107622093;5892;140288791480128
104870297;5892;140288791480128
104137955;5892;140288791480128
105465814;5892;140288791480128
104710583;5892;140288791480128
104082976;5892;140288791480128
105131333;5892;140288791480128
111500517;5892;140288791480128
105153029;5892;140288791480128
105248654;5892;140288791480128
107946398;5892;140288791480128
105193231;5892;140288791480128
104463840;5892;140288791480128
105787276;5892;140288791480128
105035324;5892;140288791480128
104408945;5892;140288791480128
105459036;5892;140288791480128
111826505;5892;140288791480128
105471093;5892;140288791480128
105546287;5892;140288791480128
108245813;5892;140288791480128
105491376;5892;140288791480128
104763937;5892;140288791480128
106083631;5892;140288791480128
105339888;5892;140288791480128
104707782;5892;140288791480128
105759279;5892;140288791480128
112146972;5892;140288791480128
106837744;5892;140288791480128
106913386;5892;140288791480128
109613243;5892;140288791480128
106881662;5892;140288791480128
106137010;5892;140288791480128
107495522;5892;140288791480128
106727076;5892;140288791480128
106065820;5892;140288791480128
107130139;5892;140288791480128
113504530;5892;140288791480128
108243101;5892;140288791480128
108319730;5892;140288791480128
111056892;5892;140288791480128
108310985;5892;140288791480128
107545273;5892;140288791480128
108894901;5892;140288791480128
108198814;5892;140288791480128
107465978;5892;140288791480128
108567310;5892;140288791480128
114922285;5892;140288791480128
108597046;5892;140288791480128
108632329;5892;140288791480128
111372140;5892;140288791480128
108625544;5892;140288791480128
107857774;5892;140288791480128
109208963;5892;140288791480128
108534844;5892;140288791480128
107781571;5892;140288791480128
108886482;5892;140288791480128
115241855;5892;140288791480128
109983674;5892;140288791480128
110035963;5892;140288791480128
112795768;5892;140288791480128
110014444;5892;140288791480128
109274724;5892;140288791480128
110579562;5892;140288791480128
109918406;5892;140288791480128
109153512;5892;140288791480128
110266026;5892;140288791480128
116614290;5892;140288791480128
112026364;5892;140288791480128
112081678;5892;140288791480128
114960188;5892;140288791480128
112059550;5892;140288791480128
111301178;5892;140288791480128
112788646;5892;140288791480128
111951603;5892;140288791480128
111201509;5892;140288791480128
112324218;5892;140288791480128
118640016;5892;140288791480128
113207764;5892;140288791480128
113278417;5892;140288791480128
116312673;5892;140288791480128
113252588;5892;140288791480128
112497047;5892;140288791480128
113973151;5892;140288791480128
113161235;5892;140288791480128
112398920;5892;140288791480128
113518302;5892;140288791480128
119829523;5892;140288791480128
113608208;5892;140288791480128
113664790;5892;140288791480128
116699321;5892;140288791480128
113640300;5892;140288791480128
112884185;5892;140288791480128
114357926;5892;140288791480128
113552124;5892;140288791480128
112786742;5892;140288791480128
113906143;5892;140288791480128
120217104;5892;140288791480128
113981117;5892;140288791480128
114018360;5892;140288791480128
117054260;5892;140288791480128
113994517;5892;140288791480128
113241809;5892;140288791480128
114732765;5892;140288791480128
113909732;5892;140288791480128
113141447;5892;140288791480128
114262336;5892;140288791480128
120572442;5892;140288791480128
115766017;5892;140288791480128
115809134;5892;140288791480128
118840767;5892;140288791480128
115810607;5892;140288791480128
115033922;5892;140288791480128
116513560;5892;140288791480128
115738928;5892;140288791480128
114921412;5892;140288791480128
116077666;5892;140288791480128
122371986;5892;140288791480128
117612333;5892;140288791480128
117646883;5892;140288791480128
120711615;5892;140288791480128
117666537;5892;140288791480128
116864711;5892;140288791480128
118332222;5892;140288791480128
117590010;5892;140288791480128
116747948;5892;140288791480128
117914986;5892;140288791480128
124213641;5892;140288791480128
117979132;5892;140288791480128
118008359;5892;140288791480128
121084292;5892;140288791480128
118022348;5892;140288791480128
117223971;5892;140288791480128
118716772;5892;140288791480128
117945277;5892;140288791480128
117102523;5892;140288791480128
118272398;5892;140288791480128
124569592;5892;140288791480128
119802075;5892;140288791480128
119803207;5892;140288791480128
122972744;5892;140288791480128
119845775;5892;140288791480128
119026788;5892;140288791480128
120501158;5892;140288791480128
119740637;5892;140288791480128
118934005;5892;140288791480128
120073522;5892;140288791480128
126358288;5892;140288791480128
122097288;5892;140288791480128
122163308;5892;140288791480128
125426222;5892;140288791480128
122292121;5892;140288791480128
121353273;5892;140288791480128
122822200;5892;140288791480128
122066150;5892;140288791480128
121253235;5892;140288791480128
122473269;5892;140288791480128
128674703;5892;140288791480128
123004756;5892;140288791480128
123074811;5892;140288791480128
126460262;5892;140288791480128
123206134;5892;140288791480128
122267784;5892;140288791480128
123732292;5892;140288791480128
122975161;5892;140288791480128
122169420;5892;140288791480128
123391447;5892;140288791480128
129585419;5892;140288791480128
123378240;5892;140288791480128
123433615;5892;140288791480128
126825942;5892;140288791480128
123592530;5892;140288791480128
122629184;5892;140288791480128
124092886;5892;140288791480128
123333197;5892;140288791480128
122529997;5892;140288791480128
123753285;5892;140288791480128
129944450;5892;140288791480128
123729409;5892;140288791480128
123766485;5892;140288791480128
127160641;5892;140288791480128
123925520;5892;140288791480128
122965358;5892;140288791480128
124424432;5892;140288791480128
123666075;5892;140288791480128
122865935;5892;140288791480128
124087892;5892;140288791480128
130274759;5892;140288791480128
125380234;5892;140288791480128
125427585;5892;140288791480128
128812733;5892;140288791480128
125586112;5892;140288791480128
124626783;5892;140288791480128
126068496;5892;140288791480128
125342955;5892;140288791480128
124512303;5892;140288791480128
125797064;5892;140288791480128
131946480;5892;140288791480128
127072288;5892;140288791480128
127120941;5892;140288791480128
130551411;5892;140288791480128
127305914;5892;140288791480128
126366867;5892;140288791480128
127775419;5892;140288791480128
127032959;5892;140288791480128
126198631;5892;140288791480128
127496509;5892;140288791480128
133627891;5892;140288791480128
127416647;5892;140288791480128
127451301;5892;140288791480128
130884826;5892;140288791480128
127640310;5892;140288791480128
126700940;5892;140288791480128
128108541;5892;140288791480128
127365334;5892;140288791480128
126532249;5892;140288791480128
127830714;5892;140288791480128
133960027;5892;140288791480128
129083747;5892;140288791480128
129135931;5892;140288791480128
132581698;5892;140288791480128
129308227;5892;140288791480128
128365426;5892;140288791480128
129780744;5892;140288791480128
129048351;5892;140288791480128
128190531;5892;140288791480128
129524495;5892;140288791480128
135615451;5892;140288791480128
131219332;5892;140288791480128
131272691;5892;140288791480128
134832832;5892;140288791480128
131450946;5892;140288791480128
130509325;5892;140288791480128
131953115;5892;140288791480128
131185141;5892;140288791480128
130424440;5892;140288791480128
131668538;5892;140288791480128
137760997;5892;140288791480128
131866644;5892;140288791480128
131923337;5892;140288791480128
135573510;5892;140288791480128
132104660;5892;140288791480128
131163595;5892;140288791480128
132605081;5892;140288791480128
131835286;5892;140288791480128
131084552;5892;140288791480128
132359575;5892;140288791480128
138431590;5892;140288791480128
132230542;5892;140288791480128
132275712;5892;140288791480128
135926888;5892;140288791480128
132458628;5892;140288791480128
131517530;5892;140288791480128
132957397;5892;140288791480128
132186005;5892;140288791480128
131439942;5892;140288791480128
132715828;5892;140288791480128
138782956;5892;140288791480128
134267021;5892;140288791480128
134297698;5892;140288791480128
137983385;5892;140288791480128
134480479;5892;140288791480128
133562917;5892;140288791480128
134983494;5892;140288791480128
134309046;5892;140288791480128
133446156;5892;140288791480128
134756075;5892;140288791480128
141192892;5892;140288791480128
136960397;5892;140288791480128
137023770;5892;140288791480128
140876415;5892;140288791480128
137228959;5892;140288791480128
136288531;5892;140288791480128
137693974;5892;140288791480128
137077187;5892;140288791480128
136189492;5892;140288791480128
137551236;5892;140288791480128
143921401;5892;140288791480128
137344273;5892;140288791480128
137423618;5892;140288791480128
141302952;5892;140288791480128
137608127;5892;140288791480128
136665261;5892;140288791480128
138071689;5892;140288791480128
137466286;5892;140288791480128
136571626;5892;140288791480128
137975775;5892;140288791480128
144300446;5892;140288791480128
137703120;5892;140288791480128
137771426;5892;140288791480128
141675501;5892;140288791480128
137957922;5892;140288791480128
137025609;5892;140288791480128
138418456;5892;140288791480128
137818595;5892;140288791480128
136921081;5892;140288791480128
138330459;5892;140288791480128
144646685;5892;140288791480128
139714338;5892;140288791480128
139760668;5892;140288791480128
143710688;5892;140288791480128
139974811;5892;140288791480128
139026197;5892;140288791480128
140429428;5892;140288791480128
139826767;5892;140288791480128
138920629;5892;140288791480128
140373972;5892;140288791480128
146620331;5892;140288791480128
142322916;5892;140288791480128
142408143;5892;140288791480128
146553914;5892;140288791480128
142604739;5892;140288791480128
141760261;5892;140288791480128
143071264;5892;140288791480128
142444136;5892;140288791480128
141547510;5892;140288791480128
143009233;5892;140288791480128
149273776;5892;140288791480128
142885515;5892;140288791480128
142965740;5892;140288791480128
147168345;5892;140288791480128
143160909;5892;140288791480128
142317036;5892;140288791480128
143630051;5892;140288791480128
143007917;5892;140288791480128
142113851;5892;140288791480128
143571259;5892;140288791480128
149836066;5892;140288791480128
143405834;5892;140288791480128
143463566;5892;140288791480128
147668685;5892;140288791480128
143664150;5892;140288791480128
142819135;5892;140288791480128
144133144;5892;140288791480128
143512102;5892;140288791480128
142619114;5892;140288791480128
144078482;5892;140288791480128
150337146;5892;140288791480128
146200948;5892;140288791480128
146276156;5892;140288791480128
150535010;5892;140288791480128
146438267;5892;140288791480128
145594525;5892;140288791480128
146949252;5892;140288791480128
146294785;5892;140288791480128
145384003;5892;140288791480128
146850066;5892;140288791480128
153118279;5892;140288791480128
149013794;5892;140288791480128
149311073;5892;140288791480128
153562836;5892;140288791480128
149396256;5892;140288791480128
148442402;5892;140288791480128
149885012;5892;140288791480128
149142459;5892;140288791480128
148216929;5892;140288791480128
149698366;5892;140288791480128
156073925;5892;140288791480128
149517427;5892;140288791480128
149813676;5892;140288791480128
154138089;5892;140288791480128
149900113;5892;140288791480128
148943561;5892;140288791480128
150385455;5892;140288791480128
149643258;5892;140288791480128
148727352;5892;140288791480128
150202663;5892;140288791480128
156576249;5892;140288791480128
152354393;5892;140288791480128
152645239;5892;140288791480128
157193345;5892;140288791480128
152744983;5892;140288791480128
151789166;5892;140288791480128
153204852;5892;140288791480128
152486328;5892;140288791480128
151596065;5892;140288791480128
153086173;5892;140288791480128
159431992;5892;140288791480128
156081583;5892;140288791480128
156461980;5892;140288791480128
161128757;5892;140288791480128
156476251;5892;140288791480128
155469532;5892;140288791480128
156922111;5892;140288791480128
156184887;5892;140288791480128
155325865;5892;140288791480128
156774612;5892;140288791480128
163186344;5892;140288791480128
157371551;5892;140288791480128
157762470;5892;140288791480128
162473814;5892;140288791480128
157752868;5892;140288791480128
156745514;5892;140288791480128
158215986;5892;140288791480128
157485615;5892;140288791480128
156624162;5892;140288791480128
158071566;5892;140288791480128
164477496;5892;140288791480128
160079350;5892;140288791480128
160473998;5892;140288791480128
165166092;5892;140288791480128
160459781;5892;140288791480128
159574583;5892;140288791480128
160961025;5892;140288791480128
160199914;5892;140288791480128
159342762;5892;140288791480128
160812841;5892;140288791480128
167222309;5892;140288791480128
160447432;5892;140288791480128
160820735;5892;140288791480128
165513872;5892;140288791480128
160808652;5892;140288791480128
159923887;5892;140288791480128
161330000;5892;140288791480128
160575461;5892;140288791480128
159713362;5892;140288791480128
161184709;5892;140288791480128
167595038;5892;140288791480128
160759158;5892;140288791480128
161112361;5892;140288791480128
165847598;5892;140288791480128
161113433;5892;140288791480128
160228885;5892;140288791480128
161645145;5892;140288791480128
160890141;5892;140288791480128
160027802;5892;140288791480128
161498297;5892;140288791480128
167908888;5892;140288791480128
162250176;5892;140288791480128
162566555;5892;140288791480128
167296922;5892;140288791480128
162573307;5892;140288791480128
161690407;5892;140288791480128
163122747;5892;140288791480128
162353522;5892;140288791480128
161524184;5892;140288791480128
162971592;5892;140288791480128
169373214;5892;140288791480128
163992915;5892;140288791480128
164304232;5892;140288791480128
169027639;5892;140288791480128
164338115;5892;140288791480128
163434847;5892;140288791480128
164856253;5892;140288791480128
164135949;5892;140288791480128
163279009;5892;140288791480128
164716007;5892;140288791480128
171137564;5892;140288791480128
164295996;5892;140288791480128
164607185;5892;140288791480128
169330158;5892;140288791480128
164645062;5892;140288791480128
163739569;5892;140288791480128
165160350;5892;140288791480128
164441655;5892;140288791480128
163584005;5892;140288791480128
165021306;5892;140288791480128
171448608;5892;140288791480128
165812861;5892;140288791480128
166154228;5892;140288791480128
170868064;5892;140288791480128
166165435;5892;140288791480128
165298763;5892;140288791480128
166664632;5892;140288791480128
165950027;5892;140288791480128
165079809;5892;140288791480128
166532872;5892;140288791480128
172949320;5892;140288791480128
169243675;5892;140288791480128
169680472;5892;140288791480128
174286102;5892;140288791480128
169585581;5892;140288791480128
168723221;5892;140288791480128
170051329;5892;140288791480128
169374082;5892;140288791480128
168582409;5892;140288791480128
170008855;5892;140288791480128
176344085;5892;140288791480128
170375496;5892;140288791480128
170806184;5892;140288791480128
175407756;5892;140288791480128
170731920;5892;140288791480128
169853801;5892;140288791480128
171170393;5892;140288791480128
170493273;5892;140288791480128
169707406;5892;140288791480128
171147572;5892;140288791480128
177469951;5892;140288791480128
170757510;5892;140288791480128
171140509;5892;140288791480128
175746500;5892;140288791480128
171070597;5892;140288791480128
170192872;5892;140288791480128
171509824;5892;140288791480128
170832295;5892;140288791480128
170045369;5892;140288791480128
171487363;5892;140288791480128
177806780;5892;140288791480128
171834398;5892;140288791480128
172213072;5892;140288791480128
176815720;5892;140288791480128
172149353;5892;140288791480128
171275206;5892;140288791480128
172576410;5892;140288791480128
171902957;5892;140288791480128
171118354;5892;140288791480128
173201214;5892;140288791480128
178886423;5892;140288791480128
173542388;5892;140288791480128
173955867;5892;140288791480128
178530140;5892;140288791480128
173872925;5892;140288791480128
173009992;5892;140288791480128
