Reported memory usage
Time diff;Memory (KB);Thread id
548845800742;124168;139919947654976
553757248705;124168;139919947654976
553896729960;124168;139919947654976
554047946209;124168;139919947654976
554063926103;124168;139919947654976
554080483588;124168;139919947654976
554192809934;124168;139919947654976
557335508598;124168;139919947654976
557469424800;124168;139919947654976
560411820086;124168;139919947654976
563009154532;124168;139919947654976
563119709209;124168;139919947654976
563134846936;124168;139919947654976
566110352799;124168;139919947654976
566208712948;124168;139919947654976
568823501950;124168;139919947654976
568922363187;124168;139919947654976
569014973498;124168;139919947654976
571708920409;124168;139919947654976
571876515846;124168;139919947654976
571891784263;124168;139919947654976
574725410879;124168;139919947654976
577218410676;124168;139919947654976
579544128253;124168;139919947654976
584455294817;124168;139919947654976
584608600520;124168;139919947654976
584719491770;124168;139919947654976
587437385241;124168;139919947654976
587528373470;124168;139919947654976
590181451572;124168;139919947654976
593030210727;124168;139919947654976
598101432691;124168;139919947654976
598235118641;124168;139919947654976
603557497236;124168;139919947654976
605966646700;124168;139919947654976
606065097247;124168;139919947654976
608704134198;124168;139919947654976
614099944330;124168;139919947654976
614193685736;124168;139919947654976
619280207677;124168;139919947654976
619379006276;124168;139919947654976
622205376010;124168;139919947654976
626966491043;124168;139919947654976
627135088481;124168;139919947654976
629580578377;124168;139919947654976
634540729956;124168;139919947654976
637057541790;124168;139919947654976
639407599948;124168;139919947654976
644447856569;124168;139919947654976
644610241096;124168;139919947654976
644776107153;124168;139919947654976
644953640256;124168;139919947654976
644962875885;124168;139919947654976
644981794195;124168;139919947654976
644991363928;124168;139919947654976
645010906826;124168;139919947654976
645020970529;124168;139919947654976
645030864463;124168;139919947654976
645051154591;124168;139919947654976
645120972377;124168;139919947654976
645151125815;124168;139919947654976
645171552242;124168;139919947654976
645332962648;124168;139919947654976
645374760168;124168;139919947654976
649116094955;124168;139919947654976
649274518546;124168;139919947654976
649283205920;124168;139919947654976
649300916677;124168;139919947654976
649309689985;124168;139919947654976
649318418307;124168;139919947654976
649336805409;124168;139919947654976
649428324998;124168;139919947654976
649447285504;124168;139919947654976
649595794378;124168;139919947654976
652984710718;124168;139919947654976
653148164321;124168;139919947654976
656220314193;124168;139919947654976
656332540586;124168;139919947654976
656348290326;124168;139919947654976
656355880775;124168;139919947654976
656363433201;124168;139919947654976
656380153585;124168;139919947654976
656465907071;124168;139919947654976
656483446046;124168;139919947654976
659585562859;124168;139919947654976
659696135412;124168;139919947654976
659703315939;124168;139919947654976
659710352494;124168;139919947654976
659725951573;124168;139919947654976
659825976659;124168;139919947654976
662379793670;124168;139919947654976
662494265182;124168;139919947654976
662500944855;124168;139919947654976
662516124647;124168;139919947654976
662601126103;124168;139919947654976
662618044531;124168;139919947654976
662753734336;124168;139919947654976
665687054116;124168;139919947654976
665786179691;124168;139919947654976
665800573287;124168;139919947654976
665881673024;124168;139919947654976
665898130523;124168;139919947654976
668845508727;124168;139919947654976
668968961653;124168;139919947654976
669053685342;124168;139919947654976
669070648288;124168;139919947654976
669206172946;124168;139919947654976
672384075769;124168;139919947654976
672586596419;124168;139919947654976
672604388002;124168;139919947654976
672746355323;124168;139919947654976
672783089009;124168;139919947654976
676077462125;124168;139919947654976
678700669380;124168;139919947654976
678795817696;124168;139919947654976
678922609786;124168;139919947654976
681723246279;124168;139919947654976
681935053847;124168;139919947654976
684518844866;124168;139919947654976
686831892914;124168;139919947654976
692719192277;124168;139919947654976
692895874781;124168;139919947654976
693055461589;124168;139919947654976
693064180676;124168;139919947654976
693083188359;124168;139919947654976
693092076227;124168;139919947654976
693100907913;124168;139919947654976
693119374261;124168;139919947654976
693211668597;124168;139919947654976
693230281057;124168;139919947654976
693379774848;124168;139919947654976
696749490817;124168;139919947654976
696910644783;124168;139919947654976
699948978851;124168;139919947654976
700066060782;124168;139919947654976
700084706456;124168;139919947654976
700093453433;124168;139919947654976
700101779369;124168;139919947654976
700121421885;124168;139919947654976
700212960795;124168;139919947654976
700230267653;124168;139919947654976
703310330606;124168;139919947654976
703420024666;124168;139919947654976
703427030185;124168;139919947654976
703434059579;124168;139919947654976
703449690652;124168;139919947654976
703549144703;124168;139919947654976
706081010862;124168;139919947654976
706195533382;124168;139919947654976
706201671435;124168;139919947654976
706216748720;124168;139919947654976
706301166466;124168;139919947654976
706318067651;124168;139919947654976
706453740284;124168;139919947654976
709354482492;124168;139919947654976
709453495980;124168;139919947654976
709467778193;124168;139919947654976
709549323608;124168;139919947654976
709565810894;124168;139919947654976
712497294780;124168;139919947654976
712621012760;124168;139919947654976
712705237731;124168;139919947654976
712721970042;124168;139919947654976
712856878753;124168;139919947654976
715977541054;124168;139919947654976
716174951557;124168;139919947654976
716192277395;124168;139919947654976
716329011165;124168;139919947654976
716364452197;124168;139919947654976
719533313242;124168;139919947654976
722054698870;124168;139919947654976
722146922933;124168;139919947654976
722270928009;124168;139919947654976
724974932718;124168;139919947654976
725180904649;124168;139919947654976
727678938251;124168;139919947654976
729916925911;124168;139919947654976
735627079612;124168;139919947654976
735770432510;124168;139919947654976
738815551632;124168;139919947654976
738933128736;124168;139919947654976
738946949492;124168;139919947654976
738962513149;124168;139919947654976
739060276374;124168;139919947654976
741899721508;124168;139919947654976
742024075392;124168;139919947654976
744444328134;124168;139919947654976
744557603805;124168;139919947654976
744563595972;124168;139919947654976
744578571505;124168;139919947654976
744660997182;124168;139919947654976
744677630739;124168;139919947654976
747673678625;124168;139919947654976
747764778653;124168;139919947654976
747777647293;124168;139919947654976
750569155311;124168;139919947654976
750680199062;124168;139919947654976
750760482620;124168;139919947654976
750776641209;124168;139919947654976
753811090003;124168;139919947654976
753990638972;124168;139919947654976
754006675114;124168;139919947654976
754136117628;124168;139919947654976
757139939184;124168;139919947654976
757222297647;124168;139919947654976
759850092956;124168;139919947654976
762386348533;124168;139919947654976
767840340264;124168;139919947654976
768001283818;124168;139919947654976
773745218853;124168;139919947654976
773858295179;124168;139919947654976
776253257483;124168;139919947654976
776361847944;124168;139919947654976
779014474891;124168;139919947654976
779110334368;124168;139919947654976
781652833568;124168;139919947654976
781752548999;124168;139919947654976
781844274950;124168;139919947654976
784570318327;124168;139919947654976
784735155886;124168;139919947654976
784750307033;124168;139919947654976
787577157792;124168;139919947654976
790019412021;124168;139919947654976
795293595420;124168;139919947654976
795403272489;124168;139919947654976
797765085620;124168;139919947654976
800069925654;124168;139919947654976
800157448891;124168;139919947654976
802490872369;124168;139919947654976
802658728741;124168;139919947654976
805041750172;124168;139919947654976
809409423240;124168;139919947654976
809523616700;124168;139919947654976
809621787848;124168;139919947654976
812260022724;124168;139919947654976
812364435772;124168;139919947654976
812457661125;124168;139919947654976
815250750516;124168;139919947654976
815422069300;124168;139919947654976
815437607446;124168;139919947654976
815564119221;124168;139919947654976
818337414705;124168;139919947654976
820915267522;124168;139919947654976
823298935429;124168;139919947654976
828174138381;124168;139919947654976
828273735071;124168;139919947654976
828371551575;124168;139919947654976
831198037821;124168;139919947654976
831365794590;124168;139919947654976
831380842427;124168;139919947654976
834206724280;124168;139919947654976
836682471539;124168;139919947654976
841846048716;124168;139919947654976
841970009276;124168;139919947654976
842148828266;124168;139919947654976
842164698894;124168;139919947654976
842293497771;124168;139919947654976
845295887061;124168;139919947654976
845380366642;124168;139919947654976
848042040220;124168;139919947654976
850614707998;124168;139919947654976
855833076667;124168;139919947654976
856032222532;124168;139919947654976
856120151505;124168;139919947654976
856240931775;124168;139919947654976
858896531853;124168;139919947654976
859095058945;124168;139919947654976
861514628171;124168;139919947654976
863731379387;124168;139919947654976
868816107054;124168;139919947654976
871363662987;124168;139919947654976
871456348538;124168;139919947654976
873824763225;124168;139919947654976
878550637145;124168;139919947654976
878756529059;124168;139919947654976
883093807548;124168;139919947654976
885341946744;124168;139919947654976
891119735067;124168;139919947654976
891287352058;124168;139919947654976
891471468037;124168;139919947654976
891618391798;124168;139919947654976
891635648186;124168;139919947654976
891644242995;124168;139919947654976
891662820397;124168;139919947654976
891671645711;124168;139919947654976
891680751800;124168;139919947654976
891699242105;124168;139919947654976
891791464114;124168;139919947654976
891810259322;124168;139919947654976
891960442402;124168;139919947654976
895513496459;124168;139919947654976
895677472048;124168;139919947654976
898864405503;124168;139919947654976
898981372438;124168;139919947654976
898997256796;124168;139919947654976
899005035657;124168;139919947654976
899012549645;124168;139919947654976
899029132886;124168;139919947654976
899116124675;124168;139919947654976
899133509511;124168;139919947654976
899263260527;124168;139919947654976
902317851908;124168;139919947654976
902429250783;124168;139919947654976
902436331843;124168;139919947654976
902443432085;124168;139919947654976
902459305975;124168;139919947654976
902559395669;124168;139919947654976
905146840758;124168;139919947654976
905261545808;124168;139919947654976
905267732545;124168;139919947654976
905283421953;124168;139919947654976
905369286727;124168;139919947654976
905386465983;124168;139919947654976
905523626300;124168;139919947654976
908644215784;124168;139919947654976
908760009338;124168;139919947654976
908776569779;124168;139919947654976
908865957114;124168;139919947654976
908883044285;124168;139919947654976
909021756479;124168;139919947654976
912043746218;124168;139919947654976
912169632696;124168;139919947654976
912255056967;124168;139919947654976
912272169746;124168;139919947654976
912408926797;124168;139919947654976
915712315944;124168;139919947654976
915914336370;124168;139919947654976
915932043341;124168;139919947654976
916072151767;124168;139919947654976
916108035827;124168;139919947654976
919468463897;124168;139919947654976
922120026904;124168;139919947654976
922211936671;124168;139919947654976
922335492000;124168;139919947654976
925171347289;124168;139919947654976
925377374241;124168;139919947654976
927990126258;124168;139919947654976
930331627992;124168;139919947654976
936453798269;124168;139919947654976
936603255197;124168;139919947654976
939794964808;124168;139919947654976
939915150007;124168;139919947654976
939929259775;124168;139919947654976
939945078046;124168;139919947654976
940044530557;124168;139919947654976
943000208840;124168;139919947654976
943127460970;124168;139919947654976
945631451847;124168;139919947654976
945744242119;124168;139919947654976
945750305018;124168;139919947654976
945765400940;124168;139919947654976
945848934849;124168;139919947654976
945865964835;124168;139919947654976
946006381194;124168;139919947654976
948997852231;124168;139919947654976
949092874959;124168;139919947654976
949105973404;124168;139919947654976
949198608545;124168;139919947654976
952057267900;124168;139919947654976
952172843268;124168;139919947654976
952253397712;124168;139919947654976
952269805349;124168;139919947654976
952399404410;124168;139919947654976
955471189605;124168;139919947654976
955655147507;124168;139919947654976
955671388363;124168;139919947654976
955802152417;124168;139919947654976
958956418270;124168;139919947654976
959040177239;124168;139919947654976
961846871361;124168;139919947654976
964478572160;124168;139919947654976
970262374407;124168;139919947654976
970427403775;124168;139919947654976
976508021734;124168;139919947654976
976626391854;124168;139919947654976
979137248753;124168;139919947654976
979246314702;124168;139919947654976
982031253589;124168;139919947654976
982130549473;124168;139919947654976
984826108804;124168;139919947654976
984929625113;124168;139919947654976
985023561369;124168;139919947654976
987862900164;124168;139919947654976
988038674145;124168;139919947654976
988054617579;124168;139919947654976
990991075556;124168;139919947654976
993563747551;124168;139919947654976
995969888085;124168;139919947654976
1001009291166;124168;139919947654976
1001123036070;124168;139919947654976
1003559618825;124168;139919947654976
1003648346174;124168;139919947654976
1005943118570;124168;139919947654976
1006032964842;124168;139919947654976
1008448238989;124168;139919947654976
1008619522877;124168;139919947654976
1011056094789;124168;139919947654976
1015542698275;124168;139919947654976
1015658262609;124168;139919947654976
1015758671639;124168;139919947654976
1018505610243;124168;139919947654976
1018611970967;124168;139919947654976
1018705998312;124168;139919947654976
1021617794617;124168;139919947654976
1021791755333;124168;139919947654976
1021807332778;124168;139919947654976
1021934897375;124168;139919947654976
1024818749197;124168;139919947654976
1027522164474;124168;139919947654976
1030013122109;124168;139919947654976
1035107799777;124168;139919947654976
1035211366567;124168;139919947654976
1035311014435;124168;139919947654976
1035402272174;124168;139919947654976
1038253455906;124168;139919947654976
1038424095139;124168;139919947654976
1038439325273;124168;139919947654976
1041401879346;124168;139919947654976
1044005655167;124168;139919947654976
1046518299832;124168;139919947654976
1051431327463;124168;139919947654976
1051558940796;124168;139919947654976
1051742380530;124168;139919947654976
1051758465218;124168;139919947654976
1051888572173;124168;139919947654976
1055024791419;124168;139919947654976
1055110056873;124168;139919947654976
1057926032465;124168;139919947654976
1060552048695;124168;139919947654976
1066030747712;124168;139919947654976
1066232148087;124168;139919947654976
1066322325835;124168;139919947654976
1066444775019;124168;139919947654976
1069229052359;124168;139919947654976
1069427829019;124168;139919947654976
1071926947734;124168;139919947654976
1074252641096;124168;139919947654976
1079576991490;124168;139919947654976
1082257523404;124168;139919947654976
1082350449680;124168;139919947654976
1084817431666;124168;139919947654976
1089797532913;124168;139919947654976
1090004846120;124168;139919947654976
1094525547051;124168;139919947654976
1096938392845;124168;139919947654976
1102994746295;124168;139919947654976
1103180474241;124168;139919947654976
1103332848849;124168;139919947654976
1106541611325;124168;139919947654976
1106661922249;124168;139919947654976
1106676244886;124168;139919947654976
1106692181434;124168;139919947654976
1106791249201;124168;139919947654976
1109738571271;124168;139919947654976
1109865259579;124168;139919947654976
1112345310746;124168;139919947654976
1112457788159;124168;139919947654976
1112463860198;124168;139919947654976
1112479070639;124168;139919947654976
1112563090252;124168;139919947654976
1112580172039;124168;139919947654976
1112715233657;124168;139919947654976
1115687794891;124168;139919947654976
1115781874430;124168;139919947654976
1115794909654;124168;139919947654976
1115887804547;124168;139919947654976
1118745741772;124168;139919947654976
1118861321258;124168;139919947654976
1118943165243;124168;139919947654976
1118959560446;124168;139919947654976
1122148340659;124168;139919947654976
1122330882940;124168;139919947654976
1122347042635;124168;139919947654976
1122477631967;124168;139919947654976
1125632232155;124168;139919947654976
1125716352701;124168;139919947654976
1128494858632;124168;139919947654976
1131131796941;124168;139919947654976
1136873973617;124168;139919947654976
1137038699472;124168;139919947654976
1143095680530;124168;139919947654976
1143214017099;124168;139919947654976
1145678944253;124168;139919947654976
1145789200089;124168;139919947654976
1148513028186;124168;139919947654976
1148610927896;124168;139919947654976
1151271573642;124168;139919947654976
1151372849091;124168;139919947654976
1151465845355;124168;139919947654976
1154306133489;124168;139919947654976
1154474969202;124168;139919947654976
1154490425161;124168;139919947654976
1157420766386;124168;139919947654976
1159955584916;124168;139919947654976
1162328705764;124168;139919947654976
1167334950513;124168;139919947654976
1167446986904;124168;139919947654976
1169911840736;124168;139919947654976
1170000272865;124168;139919947654976
1172275866496;124168;139919947654976
1172365037999;124168;139919947654976
1174755483309;124168;139919947654976
1174925712859;124168;139919947654976
1177337110251;124168;139919947654976
1181824753529;124168;139919947654976
1181939715592;124168;139919947654976
1182040279684;124168;139919947654976
1184783629597;124168;139919947654976
1184890100189;124168;139919947654976
1184986792944;124168;139919947654976
1187906170474;124168;139919947654976
1188080708610;124168;139919947654976
1188096769963;124168;139919947654976
1188225149611;124168;139919947654976
1191099017308;124168;139919947654976
1193771727365;124168;139919947654976
1196241815775;124168;139919947654976
1201297263698;124168;139919947654976
1201401665138;124168;139919947654976
1201501849024;124168;139919947654976
1201594316280;124168;139919947654976
1204444049677;124168;139919947654976
1204615822978;124168;139919947654976
1204631089321;124168;139919947654976
1207699827556;124168;139919947654976
1210481656860;124168;139919947654976
1213181496129;124168;139919947654976
1218352991123;124168;139919947654976
1218482548251;124168;139919947654976
1218670365146;124168;139919947654976
1218687004952;124168;139919947654976
1218821827960;124168;139919947654976
1222057627793;124168;139919947654976
1222144628223;124168;139919947654976
1225037972716;124168;139919947654976
1227710256813;124168;139919947654976
1233195556110;124168;139919947654976
1233397204086;124168;139919947654976
1233487737798;124168;139919947654976
1233610370482;124168;139919947654976
1236401445123;124168;139919947654976
1236601437874;124168;139919947654976
1239100381692;124168;139919947654976
1241422411131;124168;139919947654976
1246758863536;124168;139919947654976
1249434134909;124168;139919947654976
1249527156144;124168;139919947654976
1251989763980;124168;139919947654976
1256968448737;124168;139919947654976
1257175572174;124168;139919947654976
1261690008744;124168;139919947654976
1264050993266;124168;139919947654976
1270097722709;124168;139919947654976
1270246182493;124168;139919947654976
1273506759902;124168;139919947654976
1273626435990;124168;139919947654976
1273735316315;124168;139919947654976
1276442819675;124168;139919947654976
1276534097847;124168;139919947654976
1279259487232;124168;139919947654976
1282157351871;124168;139919947654976
1287236628902;124168;139919947654976
1287363804041;124168;139919947654976
1292169802406;124168;139919947654976
1292283790331;124168;139919947654976
1292382079402;124168;139919947654976
1295084324230;124168;139919947654976
1295187236178;124168;139919947654976
1295280788787;124168;139919947654976
1298163678312;124168;139919947654976
1298333735375;124168;139919947654976
1298349028725;124168;139919947654976
1301346303346;124168;139919947654976
1303993670269;124168;139919947654976
1306433585850;124168;139919947654976
1311424317815;124168;139919947654976
1311519393404;124168;139919947654976
1314356944053;124168;139919947654976
1317297424871;124168;139919947654976
1322318850863;124168;139919947654976
1322434094855;124168;139919947654976
1322602498854;124168;139919947654976
1322617853248;124168;139919947654976
1325704440069;124168;139919947654976
1328433402469;124168;139919947654976
1330923625392;124168;139919947654976
1336053474255;124168;139919947654976
1336238132931;124168;139919947654976
1339073737889;124168;139919947654976
1341634668633;124168;139919947654976
1346956834619;124168;139919947654976
1347041782057;124168;139919947654976
1352034219934;124168;139919947654976
1354678483419;124168;139919947654976
1360461461740;124168;139919947654976
1360626259647;124168;139919947654976
1366711208019;124168;139919947654976
1366829683169;124168;139919947654976
1369303647983;124168;139919947654976
1369413269708;124168;139919947654976
1374771676766;124168;139919947654976
1374869175039;124168;139919947654976
1380100244207;124168;139919947654976
1380202602934;124168;139919947654976
1383128791679;124168;139919947654976
1388109990497;124168;139919947654976
1388279511712;124168;139919947654976
1390773103743;124168;139919947654976
1395908934656;124168;139919947654976
1398452213198;124168;139919947654976
1400841801986;124168;139919947654976
1405890451199;124168;139919947654976
1406003206984;124168;139919947654976
1408467822491;124168;139919947654976
1408559767349;124168;139919947654976
1413120929140;124168;139919947654976
1413210404752;124168;139919947654976
1417987710906;124168;139919947654976
1418158323227;124168;139919947654976
1422468260340;124168;139919947654976
1427044699787;124168;139919947654976
1427160998286;124168;139919947654976
1427261909880;124168;139919947654976
1432759958902;124168;139919947654976
1432866347077;124168;139919947654976
1433042215606;124168;139919947654976
1435942184260;124168;139919947654976
1441148649932;124168;139919947654976
1441324470536;124168;139919947654976
1444003695605;124168;139919947654976
1446433616425;124168;139919947654976
1451481216436;124168;139919947654976
1454207308672;124168;139919947654976
1456737156658;124168;139919947654976
1461914074853;124168;139919947654976
1462017916017;124168;139919947654976
1462118824553;124168;139919947654976
1465152853283;124168;139919947654976
1470256968399;124168;139919947654976
1470430370420;124168;139919947654976
1473029724214;124168;139919947654976
1478334586788;124168;139919947654976
1480985119891;124168;139919947654976
1483469961830;124168;139919947654976
1488534271749;124168;139919947654976
1488660744511;124168;139919947654976
1488845397501;124168;139919947654976
1491720841633;124168;139919947654976
1494296735306;124168;139919947654976
1499737672729;124168;139919947654976
1499822741911;124168;139919947654976
1504923261754;124168;139919947654976
1507601032353;124168;139919947654976
1513232720997;124168;139919947654976
1513435824236;124168;139919947654976
1513527090249;124168;139919947654976
1515982580359;124168;139919947654976
1521032194582;124168;139919947654976
1521234659185;124168;139919947654976
1525749287367;124168;139919947654976
1528172335411;124168;139919947654976
1533603922265;124168;139919947654976
1536330178854;124168;139919947654976
1536423402234;124168;139919947654976
