Time diff;Memory (KB);Thread id
46546401;7352;139881426757376
47495711;6528;139881443542784
47065744;6680;139881426757376
41807244;6860;139881418364672
45748581;7088;139881418364672
43195690;7172;139881435150080
40146066;7240;139881443542784
44083302;7240;139881426757376
42544982;7240;139881435150080
42984052;7240;139881418364672
47468773;7352;139881443542784
48277382;6528;139881443542784
47344713;6680;139881435150080
42655207;6860;139881443542784
45824147;7088;139881435150080
43884439;7172;139881426757376
40861266;7240;139881418364672
44639570;7240;139881426757376
42568849;7240;139881418364672
43050629;7240;139881435150080
47624916;7352;139881426757376
48973110;6528;139881435150080
48102373;6680;139881426757376
42678874;6860;139881426757376
45858185;7088;139881443542784
44403991;7172;139881418364672
41052392;7240;139881435150080
45456533;7240;139881426757376
42865506;7240;139881435150080
43342874;7240;139881435150080
47875798;7352;139881418364672
49667904;6528;139881435150080
48148243;6680;139881418364672
42804004;6860;139881418364672
46098888;7088;139881426757376
44460937;7172;139881443542784
42255542;7240;139881418364672
46527310;7240;139881435150080
43670815;7240;139881435150080
43879156;7240;139881426757376
47942053;7352;139881443542784
49770408;6528;139881418364672
48159816;6680;139881443542784
43545329;6860;139881426757376
46843478;7088;139881426757376
44680501;7172;139881435150080
43199029;7240;139881418364672
46564485;7240;139881418364672
43839513;7240;139881418364672
44038442;7240;139881418364672
49164633;7352;139881435150080
49781127;6528;139881426757376
48435562;6680;139881426757376
43557975;6860;139881435150080
46908523;7088;139881435150080
44740493;7172;139881418364672
43528692;7240;139881426757376
46653283;7240;139881443542784
44371512;7240;139881435150080
44588361;7240;139881443542784
49222176;7352;139881418364672
50745327;6528;139881435150080
48452321;6680;139881435150080
43774421;6860;139881418364672
47502153;7088;139881426757376
45381869;7172;139881443542784
43532935;7240;139881443542784
46930786;7240;139881435150080
44984104;7240;139881443542784
44753177;7240;139881418364672
49512508;7352;139881435150080
50820027;6528;139881426757376
49088145;6680;139881435150080
44400236;6860;139881443542784
47776920;7088;139881435150080
45457346;7172;139881426757376
43976527;7240;139881418364672
47504071;7240;139881418364672
45056384;7240;139881435150080
44945066;7240;139881435150080
50103197;7352;139881418364672
51596537;6528;139881435150080
49552092;6680;139881418364672
45834501;6860;139881443542784
47848257;7088;139881426757376
45883469;7172;139881418364672
44588440;7240;139881426757376
48081361;7240;139881443542784
45091244;7240;139881418364672
45761149;7240;139881435150080
50618540;7352;139881418364672
52491271;6528;139881443542784
50406029;6680;139881426757376
45856082;6860;139881426757376
48142698;7088;139881426757376
46845125;7172;139881426757376
44833469;7240;139881443542784
48347379;7240;139881435150080
45378355;7240;139881443542784
45870049;7240;139881418364672
50695919;7352;139881426757376
53136467;6528;139881443542784
50644167;6680;139881435150080
46181784;6860;139881418364672
48605561;7088;139881435150080
46881914;7172;139881435150080
44899095;7240;139881435150080
48458297;7240;139881443542784
45736806;7240;139881443542784
46146295;7240;139881435150080
51064477;7352;139881418364672
53171242;6528;139881426757376
50757890;6680;139881426757376
46795143;6860;139881443542784
49067918;7088;139881418364672
46896935;7172;139881443542784
45581281;7240;139881426757376
49124820;7240;139881426757376
46292253;7240;139881418364672
47029981;7240;139881418364672
51326170;7352;139881426757376
53364913;6528;139881435150080
50793756;6680;139881418364672
46827872;6860;139881435150080
49148010;7088;139881426757376
46898569;7172;139881418364672
45601956;7240;139881435150080
49139026;7240;139881443542784
46752926;7240;139881435150080
47201680;7240;139881426757376
51537255;7352;139881443542784
53617844;6528;139881426757376
51087925;6680;139881443542784
46840243;6860;139881426757376
49194906;7088;139881443542784
47225245;7172;139881426757376
46302807;7240;139881435150080
49449378;7240;139881426757376
48025890;7240;139881426757376
47428539;7240;139881418364672
52318397;7352;139881418364672
53623951;6528;139881418364672
52065243;6680;139881418364672
47627027;6860;139881435150080
49942889;7088;139881418364672
47920609;7172;139881418364672
46306856;7240;139881418364672
51962261;7240;139881418364672
48313262;7240;139881435150080
47460594;7240;139881435150080
52386855;7352;139881435150080
54474586;6528;139881418364672
53202937;6680;139881418364672
47630656;6860;139881426757376
50828510;7088;139881435150080
47975235;7172;139881443542784
46686778;7240;139881443542784
52564509;7240;139881435150080
48675850;7240;139881443542784
48063798;7240;139881426757376
52604531;7352;139881426757376
55141058;6528;139881443542784
53500668;6680;139881426757376
48268130;6860;139881435150080
50947209;7088;139881443542784
48629270;7172;139881435150080
47026178;7240;139881426757376
52857748;7240;139881426757376
49207426;7240;139881435150080
48897665;7240;139881418364672
53375634;7352;139881426757376
55249447;6528;139881426757376
53599494;6680;139881443542784
48791400;6860;139881426757376
51799598;7088;139881426757376
49443818;7172;139881443542784
47223904;7240;139881435150080
52921498;7240;139881443542784
49344907;7240;139881426757376
49638160;7240;139881443542784
54139496;7352;139881435150080
55509784;6528;139881443542784
54520012;6680;139881435150080
50325658;6860;139881426757376
51807438;7088;139881418364672
49469458;7172;139881418364672
47346238;7240;139881426757376
53013957;7240;139881435150080
50254729;7240;139881435150080
49781121;7240;139881435150080
54201239;7352;139881443542784
56591148;6528;139881418364672
55018870;6680;139881426757376
50359004;6860;139881418364672
52569196;7088;139881435150080
49962764;7172;139881426757376
48537568;7240;139881443542784
53366028;7240;139881435150080
50435733;7240;139881418364672
49806532;7240;139881426757376
54548530;7352;139881435150080
57609396;6528;139881443542784
55240226;6680;139881435150080
51119247;6860;139881426757376
53381467;7088;139881443542784
50112800;7172;139881443542784
48617592;7240;139881435150080
54181043;7240;139881418364672
51251070;7240;139881426757376
50312783;7240;139881443542784
54889664;7352;139881418364672
57611808;6528;139881426757376
55272270;6680;139881418364672
52027671;6860;139881443542784
53430442;7088;139881435150080
50398924;7172;139881435150080
48973428;7240;139881418364672
55154353;7240;139881443542784
51548235;7240;139881418364672
51338406;7240;139881435150080
56081556;7352;139881418364672
57657226;6528;139881435150080
55794590;6720;139881435150080
52433880;6860;139881435150080
53435271;7088;139881426757376
51275870;7172;139881435150080
49657869;7240;139881418364672
55386713;7240;139881426757376
52114993;7240;139881443542784
51347433;7240;139881418364672
56359555;7352;139881435150080
58036592;6528;139881426757376
56267994;6720;139881435150080
52505754;6860;139881426757376
53733742;7088;139881443542784
52135373;7172;139881435150080
49941886;7240;139881435150080
55589413;7240;139881443542784
52361857;7240;139881426757376
52183705;7240;139881418364672
56648051;7352;139881443542784
58051018;6528;139881418364672
57207413;6720;139881418364672
52637019;6860;139881418364672
54064810;7088;139881443542784
52185991;7172;139881426757376
50665836;7240;139881435150080
55963966;7240;139881418364672
52530859;7240;139881435150080
52317798;7240;139881435150080
56660556;7352;139881426757376
58864894;6528;139881443542784
57223791;6720;139881426757376
53328519;6860;139881443542784
54636515;7088;139881418364672
52201600;7172;139881418364672
51277536;7240;139881435150080
56799264;7240;139881435150080
52832647;7240;139881435150080
52549714;7240;139881418364672
57350354;7352;139881443542784
59669976;6528;139881426757376
57633621;6720;139881418364672
54019625;6860;139881435150080
54781223;7088;139881435150080
53036467;7172;139881435150080
51441126;7240;139881443542784
57437396;7240;139881418364672
53745468;7240;139881426757376
53446137;7240;139881435150080
57747288;7352;139881435150080
59758365;6528;139881435150080
58219139;6720;139881435150080
54317491;6860;139881435150080
56119708;7088;139881435150080
53060758;7172;139881418364672
51649817;7240;139881426757376
57669023;7240;139881435150080
54381696;7240;139881435150080
53891948;7240;139881435150080
58640208;7352;139881426757376
59768999;6528;139881418364672
58318272;6720;139881426757376
56012345;6860;139881443542784
56357966;7088;139881418364672
53263116;7172;139881443542784
52618252;7240;139881443542784
58044129;7240;139881426757376
55080097;7240;139881443542784
54527536;7240;139881418364672
59251603;7352;139881418364672
60316982;6528;139881443542784
58925837;6720;139881418364672
56692796;6860;139881418364672
56506543;7088;139881435150080
53893338;7172;139881435150080
52670660;7240;139881435150080
58499945;7240;139881443542784
56091946;7240;139881435150080
54804834;7240;139881426757376
59574649;7352;139881426757376
60361361;6528;139881426757376
59582180;6720;139881426757376
56709487;6860;139881435150080
56524281;7088;139881426757376
54425958;7172;139881426757376
52705249;7240;139881426757376
58864151;7240;139881443542784
56187703;7240;139881443542784
55201791;7240;139881426757376
59760379;7352;139881418364672
61077309;6528;139881418364672
60678534;6720;139881435150080
56979453;6860;139881426757376
56859591;7088;139881435150080
54839149;7172;139881418364672
52867513;7240;139881418364672
59626551;7240;139881418364672
56227513;7240;139881418364672
55970284;7240;139881418364672
60644652;7352;139881418364672
61920929;6528;139881426757376
61660776;6720;139881443542784
57518491;6860;139881443542784
57801041;7088;139881426757376
55127138;7172;139881426757376
53094910;7240;139881435150080
59765375;7240;139881443542784
56838710;7240;139881418364672
56975126;7240;139881418364672
61207268;7352;139881435150080
62900985;6528;139881435150080
61745492;6720;139881435150080
58251869;6860;139881418364672
57862930;7088;139881435150080
55198853;7172;139881418364672
53762985;7240;139881435150080
60029069;7240;139881435150080
56890650;7240;139881426757376
57060069;7240;139881435150080
61381096;7352;139881426757376
63118155;6528;139881443542784
61869776;6720;139881426757376
58636860;6860;139881443542784
58513646;7088;139881418364672
56118596;7172;139881426757376
53781310;7240;139881443542784
60220514;7240;139881418364672
56913113;7240;139881443542784
57508712;7240;139881435150080
62115288;7352;139881435150080
63392576;6528;139881426757376
62239575;6720;139881443542784
59680751;6860;139881418364672
59167838;7088;139881426757376
56301273;7172;139881418364672
54356905;7240;139881418364672
60732212;7240;139881418364672
57176533;7240;139881418364672
57885351;7240;139881435150080
62730254;7352;139881418364672
64825760;6528;139881435150080
62956983;6720;139881435150080
60088737;6860;139881443542784
59570881;7088;139881426757376
56947153;7172;139881435150080
56169753;7240;139881443542784
61643800;7240;139881418364672
57755782;7240;139881443542784
58731668;7240;139881435150080
62733192;7352;139881443542784
65077412;6528;139881418364672
63054428;6720;139881426757376
61101396;6860;139881418364672
59583295;7088;139881435150080
57508929;7172;139881426757376
56645872;7240;139881435150080
61692806;7240;139881435150080
57757694;7240;139881435150080
58771764;7240;139881426757376
63078067;7352;139881443542784
66260722;6528;139881435150080
63773578;6720;139881426757376
61208063;6860;139881443542784
60111224;7088;139881435150080
57862845;7172;139881426757376
56858172;7240;139881426757376
61766060;7240;139881443542784
58218810;7240;139881435150080
59041721;7240;139881435150080
63581158;7352;139881443542784
66468781;6528;139881426757376
64955790;6720;139881435150080
61705629;6860;139881426757376
60877574;7088;139881426757376
59204516;7172;139881435150080
57012086;7240;139881418364672
62001953;7240;139881418364672
58927516;7240;139881418364672
59664234;7240;139881426757376
63624061;7352;139881426757376
66474578;6528;139881443542784
65135876;6720;139881426757376
61975447;6860;139881443542784
61336654;7088;139881426757376
59522019;7172;139881426757376
57309645;7240;139881435150080
62306022;7240;139881443542784
59195976;7240;139881435150080
59694785;7240;139881418364672
64026151;7352;139881426757376
66481735;6528;139881418364672
65659287;6720;139881435150080
62147199;6860;139881426757376
61349481;7088;139881435150080
59769029;7172;139881435150080
58099045;7240;139881418364672
62762555;7240;139881426757376
59762740;7240;139881443542784
59993441;7240;139881426757376
64977499;7352;139881418364672
67274136;6528;139881426757376
65993900;6720;139881435150080
62959237;6860;139881426757376
61637288;7088;139881418364672
59988744;7172;139881443542784
58661902;7240;139881443542784
62932207;7240;139881418364672
60709868;7240;139881435150080
61128121;7240;139881426757376
65012963;7352;139881426757376
68334334;6528;139881443542784
66498727;6720;139881418364672
63921194;6860;139881418364672
62027237;7088;139881435150080
60013780;7172;139881418364672
58835537;7240;139881426757376
63916607;7240;139881443542784
60907130;7240;139881418364672
61377118;7240;139881435150080
65206621;7352;139881443542784
69244011;6528;139881443542784
67066534;6720;139881418364672
64240671;6860;139881435150080
62898807;7088;139881426757376
60149837;7172;139881426757376
59080965;7240;139881443542784
64218127;7240;139881418364672
61232684;7240;139881443542784
62031354;7240;139881443542784
65552504;7352;139881426757376
